Age,2024 Net Worth,Industry,Title,Self-Made,Self-Made Score,Philanthropy Score,Residence,Citizenship,Gender,SelfMadeBinary
62.0,1700000000.0,15,238,0,,,210,47,1,0
56.0,1100000000.0,6,185,1,,,140,7,1,1
62.0,1200000000.0,10,29,1,,,238,43,1,1
51.0,1700000000.0,16,44,1,,,7,5,1,1
84.0,3800000000.0,11,25,0,,,174,14,1,0
51.0,1900000000.0,11,195,1,,,112,19,1,1
65.0,1900000000.0,10,67,0,,,95,12,1,0
87.0,3000000000.0,8,146,1,,,275,22,1,1
82.0,1300000000.0,11,43,1,,,13,27,1,1
56.0,1000000000.0,11,16,1,,,46,47,1,1
64.0,3600000000.0,10,259,0,,,19,14,0,0
74.0,1700000000.0,13,160,1,8.0,3.0,165,47,1,1
69.0,3900000000.0,10,70,1,,,48,7,1,1
65.0,1400000000.0,0,103,1,,,161,21,1,1
47.0,3500000000.0,8,275,0,,,1,18,1,0
86.0,40900000000.0,4,20,1,8.0,3.0,100,47,1,1
75.0,1800000000.0,2,103,0,,,222,6,1,0
43.0,1200000000.0,1,93,0,,,147,24,1,0
63.0,1600000000.0,13,279,0,,,170,5,0,0
50.0,1100000000.0,5,121,0,,,16,44,1,0
64.0,4200000000.0,4,47,1,,,90,7,1,1
54.0,2900000000.0,10,134,1,,,20,7,1,1
82.0,11100000000.0,15,21,1,8.0,3.0,37,47,1,1
64.0,11700000000.0,4,9,1,10.0,1.0,24,47,1,1
79.0,34000000000.0,5,68,1,10.0,1.0,194,47,1,1
75.0,23000000000.0,2,52,1,,,68,9,1,1
62.0,3300000000.0,12,91,1,,,273,15,1,1
61.0,4700000000.0,10,20,1,,,92,7,1,1
73.0,8300000000.000001,5,77,1,8.0,2.0,182,47,1,1
53.0,1200000000.0,16,99,1,,,218,47,1,1
46.0,2300000000.0,13,92,0,,,205,25,1,0
74.0,8000000000.0,17,79,1,10.0,1.0,213,47,1,1
75.0,1200000000.0,10,222,0,,,225,39,1,0
88.0,1400000000.0,13,183,1,,,101,16,1,1
59.0,13100000000.0,3,43,1,,,171,35,1,1
84.0,4500000000.0,14,20,0,5.0,2.0,69,47,1,0
72.0,5500000000.0,4,42,0,3.0,2.0,85,47,1,0
59.0,1600000000.0,6,20,1,,,97,7,1,1
62.0,1000000000.0,16,253,1,,,228,7,0,1
63.0,1700000000.0,10,286,1,,,101,16,1,1
66.0,5900000000.0,10,20,1,,,259,7,1,1
73.0,14000000000.0,4,101,0,,,172,14,1,0
64.0,5600000000.0,14,48,0,,,65,18,1,0
59.0,2000000000.0,5,4,1,,,148,21,1,1
76.0,8600000000.0,4,80,1,,,239,43,1,1
69.0,5400000000.0,5,39,1,8.0,2.0,59,47,1,1
69.0,2000000000.0,6,101,0,,,162,26,0,0
70.0,6700000000.0,2,77,1,,,128,29,1,1
47.0,1900000000.0,5,241,1,,,154,47,1,1
68.0,2600000000.0,2,26,0,,,155,32,1,0
50.0,1900000000.0,5,3,0,,,223,3,0,0
72.0,10100000000.0,4,93,0,1.0,1.0,96,47,0,0
61.0,2000000000.0,5,77,1,9.0,,164,47,1,1
53.0,3200000000.0,16,174,1,8.0,1.0,197,47,1,1
92.0,6800000000.0,10,20,0,,,125,18,1,0
55.0,11500000000.0,16,64,0,,,225,39,1,0
85.0,4500000000.0,3,46,0,1.0,5.0,246,47,0,0
90.0,1600000000.0,11,22,0,5.0,,232,47,1,0
67.0,1000000000.0,5,77,1,7.0,,192,47,1,1
69.0,1100000000.0,10,121,1,,,176,7,1,1
29.0,2700000000.0,10,93,0,,,82,14,0,0
72.0,1200000000.0,10,170,0,,,225,39,1,0
60.0,12800000000.0,16,97,0,2.0,2.0,196,47,0,0
56.0,1400000000.0,8,183,1,,,272,7,1,1
63.0,2800000000.0,5,144,1,,,79,7,1,1
52.0,9100000000.0,6,37,1,9.0,,18,47,1,1
89.0,2400000000.0,6,134,0,,,173,18,1,0
71.0,3000000000.0,5,95,1,9.0,1.0,147,47,1,1
72.0,4700000000.0,5,77,1,,,73,5,1,1
74.0,8000000000.0,14,22,0,5.0,2.0,14,47,1,0
56.0,4600000000.0,6,9,0,,,163,26,1,0
88.0,2000000000.0,4,126,0,,,17,42,0,0
40.0,6500000000.0,10,2,0,,,27,11,0,0
67.0,1300000000.0,10,55,1,,,67,7,0,1
66.0,9400000000.0,6,22,1,9.0,2.0,103,47,1,1
76.0,1700000000.0,17,77,1,,,63,47,1,1
64.0,1200000000.0,5,20,1,,,51,47,1,1
70.0,1900000000.0,5,29,0,,,241,21,0,0
49.0,1400000000.0,16,37,1,,,203,47,1,1
61.0,9500000000.0,8,40,1,,,228,16,1,1
39.0,2700000000.0,5,44,1,,,147,46,1,1
51.0,3800000000.0,8,130,1,,,30,13,1,1
56.0,3700000000.0,16,104,1,,,92,7,1,1
72.0,11700000000.0,5,95,1,8.0,2.0,262,47,1,1
77.0,2400000000.0,6,148,1,,,229,36,1,1
48.0,1700000000.0,10,14,1,,,228,7,1,1
82.0,2600000000.0,0,168,1,9.0,,30,47,1,1
53.0,8700000000.0,5,95,1,8.0,1.0,164,47,1,1
65.0,1600000000.0,12,283,1,,,47,35,1,1
60.0,6000000000.0,4,53,1,,,206,7,1,1
86.0,6600000000.0,8,77,0,,,152,13,1,0
72.0,14000000000.0,5,68,1,8.0,2.0,182,47,1,1
67.0,3800000000.0,8,20,1,,,263,7,1,1
64.0,1500000000.0,10,208,0,,,237,3,1,0
80.0,2100000000.0,10,183,0,,,84,27,1,0
66.0,2400000000.0,10,149,1,,,226,7,1,1
78.0,2700000000.0,4,93,0,,,166,22,0,0
71.0,1000000000.0,16,121,1,,,194,47,1,1
73.0,2100000000.0,2,194,1,,,178,46,1,1
75.0,1200000000.0,8,128,1,8.0,,30,47,1,1
62.0,3100000000.0,5,43,1,,,101,16,0,1
71.0,1300000000.0,16,84,1,,,242,23,1,1
75.0,2500000000.0,8,226,1,,,267,7,1,1
56.0,2500000000.0,5,273,1,,,171,35,1,1
89.0,3400000000.0,10,150,1,7.0,,217,47,1,1
67.0,10500000000.0,10,20,1,,,92,7,1,1
63.0,1200000000.0,5,77,1,,,147,41,1,1
41.0,1800000000.0,16,9,1,8.0,,218,47,1,1
71.0,6400000000.0,16,19,1,8.0,3.0,262,47,1,1
85.0,7100000000.0,13,107,0,5.0,1.0,149,47,1,0
60.0,3000000000.0,8,214,1,,,189,41,1,1
59.0,2000000000.0,9,116,1,,,171,35,1,1
62.0,6400000000.0,4,30,0,,,242,23,1,0
73.0,2000000000.0,5,121,0,,,238,43,1,0
58.0,1000000000.0,17,112,1,,,171,35,1,1
40.0,1600000000.0,13,78,0,,,229,36,1,0
78.0,2100000000.0,8,239,1,,,95,12,1,1
66.0,2400000000.0,13,193,0,,,101,16,1,0
54.0,2100000000.0,5,63,0,,,223,3,1,0
42.0,7800000000.0,5,11,1,,,147,42,1,1
53.0,1800000000.0,7,196,1,,,233,41,1,1
49.0,1700000000.0,4,66,1,,,206,7,1,1
71.0,1700000000.0,13,196,1,,,90,7,1,1
54.0,3900000000.0,16,154,1,8.0,2.0,83,47,1,1
74.0,1700000000.0,5,237,1,,,160,0,1,1
61.0,4000000000.0,13,43,1,,,48,7,1,1
66.0,2400000000.0,10,278,0,,,175,18,1,0
75.0,2100000000.0,6,248,0,3.0,1.0,70,47,0,0
58.0,10700000000.0,5,117,1,,,171,35,1,1
67.0,3100000000.0,16,131,1,6.0,2.0,149,47,0,1
87.0,3500000000.0,11,18,1,7.0,5.0,30,47,1,1
65.0,8800000000.0,8,20,1,,,139,7,1,1
85.0,9600000000.0,13,95,1,,,147,46,1,1
60.0,1400000000.0,10,183,1,,,48,7,1,1
41.0,1600000000.0,16,183,1,,,20,7,1,1
56.0,1600000000.0,10,127,1,,,226,7,1,1
82.0,6700000000.0,0,79,0,,,65,18,1,0
59.0,6400000000.0,0,263,0,4.0,3.0,103,47,1,0
42.0,6400000000.0,9,12,0,,,8,15,0,0
64.0,3900000000.0,5,13,1,,,248,22,1,1
56.0,6100000000.0,5,77,1,8.0,1.0,182,47,1,1
91.0,2600000000.0,5,22,0,5.0,,50,47,1,0
92.0,1500000000.0,4,43,1,7.0,2.0,218,47,0,1
52.0,3100000000.0,16,43,1,8.0,4.0,196,47,1,1
76.0,3000000000.0,4,186,1,,,81,1,1,1
82.0,3800000000.0,5,223,1,10.0,3.0,143,47,1,1
64.0,2300000000.0,10,205,1,,,90,7,1,1
73.0,1300000000.0,8,101,0,,,176,7,0,0
64.0,1500000000.0,10,20,0,,,237,3,1,0
83.0,1400000000.0,6,66,1,,,151,7,1,1
56.0,18000000000.0,5,101,0,,,202,10,0,0
62.0,1700000000.0,10,134,0,,,238,43,1,0
62.0,1700000000.0,3,236,1,,,2,47,1,1
70.0,5400000000.0,16,216,0,,,274,42,1,0
67.0,4300000000.0,16,103,1,,,244,5,1,1
39.0,1300000000.0,4,103,1,,,226,7,0,1
72.0,2100000000.0,6,20,1,,,145,7,1,1
77.0,1500000000.0,10,234,1,,,0,47,1,1
64.0,10000000000.0,9,20,0,,,155,32,1,0
70.0,9800000000.0,10,101,1,,,98,35,1,1
59.0,2200000000.0,3,52,1,,,121,35,1,1
66.0,6100000000.0,16,103,1,,,219,47,1,1
91.0,16500000000.0,13,99,1,,,236,0,1,1
66.0,32100000000.0,2,77,1,9.0,2.0,147,47,1,1
64.0,2200000000.0,5,9,1,7.0,,182,47,1,1
94.0,5400000000.0,10,227,1,9.0,2.0,207,47,1,1
71.0,1300000000.0,2,9,0,,,182,47,1,0
58.0,2800000000.0,4,201,1,,,266,7,0,1
70.0,4200000000.0,6,93,0,1.0,1.0,33,47,0,0
53.0,6300000000.0,4,20,1,,,206,7,1,1
71.0,1600000000.0,0,183,0,,,65,18,1,0
69.0,1300000000.0,2,122,0,,,110,45,1,0
49.0,1600000000.0,4,22,0,,,233,41,1,0
74.0,3400000000.0,6,9,1,8.0,,129,47,1,1
51.0,2300000000.0,6,79,1,,,188,45,1,1
57.0,5600000000.0,8,86,1,8.0,,226,47,1,1
51.0,2100000000.0,2,203,1,,,147,4,1,1
62.0,2500000000.0,14,240,1,,,20,7,1,1
71.0,1000000000.0,4,121,0,,,65,18,1,0
58.0,1200000000.0,10,183,1,,,226,7,1,1
78.0,6400000000.0,4,23,1,,,166,22,1,1
82.0,1200000000.0,4,20,1,,,42,38,1,1
44.0,10400000000.0,5,9,1,,,147,46,1,1
60.0,1000000000.0,10,121,1,,,228,7,1,1
56.0,4099999999.9999995,13,9,1,,,91,41,1,1
69.0,2500000000.0,16,261,1,,,15,18,1,1
56.0,6600000000.0,16,38,1,,,228,16,0,1
67.0,2700000000.0,13,140,1,9.0,,78,47,1,1
72.0,8199999999.999999,13,9,0,,,233,41,1,0
69.0,1500000000.0,2,93,0,,,223,3,0,0
54.0,1500000000.0,8,288,1,,,139,7,0,1
51.0,3300000000.0,4,246,0,4.0,,182,47,0,0
84.0,5000000000.0,4,83,0,,,141,13,1,0
59.0,1400000000.0,8,9,1,,,242,23,1,1
67.0,1400000000.0,15,272,0,,,136,47,1,0
59.0,10200000000.0,5,58,1,,,101,16,1,1
66.0,4000000000.0,11,157,0,1.0,2.0,193,47,1,0
55.0,1200000000.0,4,29,0,,,225,39,1,0
41.0,2200000000.0,13,61,0,,,101,16,1,0
61.0,1600000000.0,2,225,0,,,225,39,1,0
49.0,1700000000.0,5,151,1,,,180,47,1,1
86.0,3400000000.0,4,181,1,,,245,22,0,1
85.0,3400000000.0,4,251,1,,,89,46,1,1
61.0,1100000000.0,16,229,1,,,92,7,1,1
74.0,1200000000.0,4,101,1,,,147,46,0,1
50.0,5600000000.0,7,51,1,8.0,,109,5,1,1
55.0,1400000000.0,4,55,1,,,62,3,1,1
55.0,1000000000.0,10,29,1,,,92,7,1,1
60.0,2700000000.0,8,180,0,,,247,13,0,0
62.0,5100000000.0,5,44,1,8.0,1.0,164,47,1,1
54.0,1300000000.0,16,9,1,6.0,,12,47,0,1
67.0,1800000000.0,6,134,1,,,238,43,1,1
64.0,1100000000.0,14,232,1,8.0,1.0,66,47,1,1
63.0,2800000000.0,10,183,1,,,133,7,0,1
79.0,4300000000.0,0,183,0,,,204,18,1,0
68.0,1700000000.0,13,189,1,,,272,7,1,1
96.0,3300000000.0,4,20,1,,,170,5,1,1
56.0,4200000000.0,5,73,1,8.0,1.0,74,47,1,1
59.0,3800000000.0,2,20,1,,,235,7,1,1
62.0,1000000000.0,16,206,1,,,112,19,0,1
77.0,7400000000.0,10,100,0,,,38,14,1,0
82.0,3400000000.0,7,43,1,8.0,1.0,194,47,1,1
42.0,9000000000.0,11,37,1,,,147,21,1,1
56.0,2700000000.0,1,171,1,,,4,45,1,1
39.0,18300000000.0,16,43,1,8.0,4.0,218,47,1,1
71.0,3400000000.0,6,173,1,,,108,46,1,1
48.0,9400000000.0,3,9,1,,,202,10,1,1
67.0,19800000000.0,5,77,1,8.0,3.0,87,47,1,1
76.0,9500000000.0,4,79,1,9.0,3.0,231,47,1,1
85.0,2700000000.0,5,77,1,,,255,27,1,1
58.0,1400000000.0,16,224,1,,,79,7,1,1
56.0,1000000000.0,8,200,1,,,179,47,1,1
67.0,1700000000.0,4,258,1,,,206,7,1,1
71.0,1400000000.0,4,211,1,,,58,22,1,1
64.0,2400000000.0,2,66,0,,,155,32,1,0
74.0,2600000000.0,8,280,0,,,174,14,0,0
48.0,1500000000.0,6,227,1,,,171,35,1,1
57.0,1100000000.0,13,77,1,,,137,42,1,1
44.0,1100000000.0,12,113,1,,,171,35,1,1
37.0,1500000000.0,16,10,1,,,218,5,1,1
61.0,1900000000.0,10,121,0,,,160,0,0,0
65.0,6300000000.0,5,20,0,,,225,39,1,0
60.0,6300000000.0,4,77,1,,,184,7,1,1
81.0,1000000000.0,0,121,1,,,243,7,0,1
93.0,6700000000.0,5,77,1,10.0,5.0,120,47,1,1
42.0,2800000000.0,11,249,1,,,20,7,1,1
81.0,2800000000.0,10,155,1,,,123,20,1,1
68.0,1000000000.0,16,17,1,8.0,,146,47,1,1
85.0,2300000000.0,13,20,1,10.0,1.0,182,47,1,1
67.0,2100000000.0,11,165,1,,,256,33,1,1
65.0,1500000000.0,16,20,1,,,20,7,1,1
71.0,5600000000.0,4,93,0,,,199,14,1,0
75.0,1100000000.0,6,121,0,,,23,3,0,0
65.0,5300000000.0,13,81,1,7.0,2.0,149,47,1,1
64.0,1700000000.0,13,111,1,,,90,7,1,1
80.0,5900000000.0,10,20,1,8.0,2.0,183,47,1,1
65.0,5100000000.0,4,139,0,3.0,1.0,124,47,1,0
83.0,1400000000.0,4,9,1,,,249,23,1,1
69.0,3500000000.0,16,49,1,,,15,18,1,1
63.0,3100000000.0,10,190,1,,,115,7,1,1
59.0,2400000000.0,5,9,0,,,156,14,1,0
64.0,1100000000.0,12,277,0,,,52,7,0,0
68.0,1800000000.0,2,227,0,,,16,44,1,0
64.0,1400000000.0,10,266,0,,,181,18,1,0
77.0,1500000000.0,11,75,0,,,16,44,1,0
70.0,3100000000.0,6,135,1,10.0,3.0,224,47,1,1
78.0,1300000000.0,5,262,1,,,221,47,1,1
50.0,1800000000.0,16,9,1,8.0,3.0,10,47,1,1
58.0,1700000000.0,9,80,1,,,226,7,1,1
91.0,1100000000.0,8,120,0,,,105,18,0,0
61.0,1100000000.0,8,210,1,,,265,7,0,1
82.0,2700000000.0,0,101,0,,,99,14,0,0
67.0,1500000000.0,16,77,1,,,167,47,1,1
55.0,1400000000.0,13,271,1,,,214,35,1,1
41.0,4200000000.0,16,9,1,,,233,41,1,1
81.0,6400000000.0,5,37,1,7.0,2.0,75,47,1,1
39.0,1200000000.0,15,0,1,10.0,,149,47,1,1
78.0,9700000000.0,16,9,1,8.0,2.0,208,47,1,1
79.0,1400000000.0,4,197,1,,,125,18,1,1
76.0,16600000000.000002,4,20,0,,,233,41,1,0
69.0,1800000000.0,11,256,1,,,28,27,1,1
80.0,12100000000.0,16,43,1,,,94,14,1,1
56.0,1800000000.0,10,183,1,,,268,7,1,1
78.0,9500000000.0,12,59,0,,,116,38,1,0
79.0,2500000000.0,8,209,0,,,32,14,0,0
64.0,2600000000.0,5,244,0,1.0,2.0,157,47,1,0
44.0,1400000000.0,16,33,1,,,228,7,1,1
76.0,5100000000.0,16,80,1,8.0,2.0,196,47,1,1
42.0,1400000000.0,16,9,1,,,10,47,1,1
48.0,1300000000.0,15,0,1,,,119,47,1,1
88.0,1200000000.0,2,134,1,,,111,47,1,1
68.0,2400000000.0,4,134,0,,,64,14,0,0
79.0,3100000000.0,4,169,0,1.0,,260,47,1,0
83.0,1700000000.0,6,227,0,,,175,18,1,0
64.0,1400000000.0,3,191,1,,,112,25,1,1
87.0,6300000000.0,5,70,1,,,190,46,1,1
62.0,2900000000.0,10,183,1,,,92,7,1,1
51.0,12600000000.0,2,77,1,,,252,1,1,1
59.0,1200000000.0,9,54,1,,,226,7,1,1
61.0,2300000000.0,16,85,1,,,204,18,1,1
42.0,9700000000.0,16,43,1,8.0,2.0,12,47,1,1
76.0,1500000000.0,11,227,1,,,242,23,1,1
64.0,2100000000.0,2,115,1,,,214,35,1,1
53.0,1200000000.0,8,54,0,,,15,18,1,0
62.0,19000000000.0,12,77,1,,,200,0,1,1
69.0,8199999999.999999,16,11,1,,,236,0,1,1
